"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006937","regulation of muscle contraction","4/27","181/18860",0.0220994475138122,15.4368733374258,7.38953451038886,0.000121173384551008,0.00316397170772075,0.00172902373277461,"CALM1/ATP1B1/HSP90AA1/CALM2",4
"GO:0080164","regulation of nitric oxide metabolic process","3/27","69/18860",0.0434782608695652,30.3703703703704,9.25423409872212,0.000128720660235914,0.00318125891076994,0.00173847071495602,"HSP90AB1/CLU/HSP90AA1",3
"GO:1990034","calcium ion export across plasma membrane","2/27","12/18860",0.166666666666667,116.41975308642,15.1432672365376,0.000129116558196412,0.00318125891076994,0.00173847071495602,"CALM1/CALM2",2
"GO:0072524","pyridine-containing compound metabolic process","4/27","186/18860",0.021505376344086,15.0219036240542,7.27656196104496,0.000134590953479563,0.00318125891076994,0.00173847071495602,"ALDOC/LDHA/ALDOA/MDH1",4
"GO:0070482","response to oxygen levels","5/27","357/18860",0.0140056022408964,9.78317252827057,6.34374776346539,0.000135372719607231,0.00318125891076994,0.00173847071495602,"ATP1B1/HSP90B1/RTN4/MT-CO2/MT-ND4",5
"GO:0009150","purine ribonucleotide metabolic process","5/27","364/18860",0.0137362637362637,9.5950345950346,6.26961498330895,0.000148237652242831,0.00333279253776313,0.00182127968469026,"ALDOC/LDHA/ALDOA/ATP1B1/MT-ND4",5
"GO:1902600","proton transmembrane transport","4/27","192/18860",0.0208333333333333,14.5524691358025,7.14663503826933,0.000152078305195384,0.00333279253776313,0.00182127968469026,"MT-CO3/ATP1B1/MT-CO2/MT-ND4",4
"GO:1901020","negative regulation of calcium ion transmembrane transporter activity","2/27","13/18860",0.153846153846154,107.464387464387,14.5390617059305,0.000152457530982781,0.00333279253776313,0.00182127968469026,"CALM1/CALM2",2
"GO:0006936","muscle contraction","5/27","372/18860",0.0134408602150538,9.38868976503385,6.18731313997628,0.000164068554475877,0.00350510093653011,0.00191544149723034,"ALDOA/CALM1/ATP1B1/HSP90AA1/CALM2",5
"GO:0048488","synaptic vesicle endocytosis","3/27","76/18860",0.0394736842105263,27.5730994152047,8.7889385458222,0.000171562817205952,0.00358375662607988,0.00195842467360244,"SYT11/SNCG/CANX",3
"GO:0006000","fructose metabolic process","2/27","14/18860",0.142857142857143,99.7883597883598,14.0004391501471,0.000177710043616117,0.00363146610867717,0.00198449659690309,"ALDOC/ALDOA",2
"GO:0009259","ribonucleotide metabolic process","5/27","385/18860",0.012987012987013,9.07166907166907,6.05874882376872,0.000192524670556604,0.00385049341113209,0.00210418900854699,"ALDOC/LDHA/ALDOA/ATP1B1/MT-ND4",5
"GO:0006809","nitric oxide biosynthetic process","3/27","80/18860",0.0375,26.1944444444444,8.5503411888045,0.000199743195508184,0.00391163757870194,0.00213760261859636,"HSP90AB1/CLU/HSP90AA1",3
"GO:0005513","detection of calcium ion","2/27","15/18860",0.133333333333333,93.1358024691358,13.5162881096991,0.000204868981908707,0.00393013965294254,0.00214771349455315,"CALM1/CALM2",2
"GO:0019693","ribose phosphate metabolic process","5/27","392/18860",0.0127551020408163,8.90967498110355,5.99201922142563,0.000209334355365731,0.00393548588087574,0.00215063506144161,"ALDOC/LDHA/ALDOA/ATP1B1/MT-ND4",5
"GO:0010649","regulation of cell communication by electrical coupling","2/27","16/18860",0.125,87.3148148148148,13.0779672597948,0.000233929241469782,0.00422872090349221,0.00231087995621971,"CALM1/CALM2",2
"GO:0061684","chaperone-mediated autophagy","2/27","16/18860",0.125,87.3148148148148,13.0779672597948,0.000233929241469782,0.00422872090349221,0.00231087995621971,"CLU/HSP90AA1",2
